data offer,data plan,signal strength,satisfaction,churn
6,6,6,97,92.7505
4,7,9,19,31.421899999999997
7,7,6,92,90.3363
5,6,6,65,66.1275
7,8,8,71,75.8065
5,5,6,5,16.9342
4,8,6,37,44.3371
7,7,6,48,54.850300000000004
6,7,6,89,87.1018
4,6,6,12,22.567999999999998
5,7,7,91,88.7015
4,5,9,87,84.65729999999999
7,7,7,24,36.296
7,6,9,82,83.8731
7,5,6,14,25.822699999999998
5,7,6,95,91.1258
6,7,6,41,48.389799999999994
5,8,6,69,70.9601
7,7,9,27,40.3189
6,7,8,46,54.0257
4,6,6,15,24.987499999999997
7,6,9,33,44.3546
4,6,9,5,19.327599999999997
5,7,8,0,16.1117
5,5,6,39,44.355199999999996
6,5,8,47,53.2256
6,7,8,15,29.0242
6,7,9,37,47.5689
7,6,6,24,34.691
7,8,7,17,31.453799999999998
5,7,6,15,26.605800000000002
6,7,8,32,42.734700000000004
7,8,7,71,75.00479999999999
4,5,9,91,87.88329999999999
4,6,7,5,17.724199999999996
5,5,6,97,91.13220000000001
5,8,7,88,87.08529999999999
6,6,8,42,49.996399999999994
7,5,6,55,58.8892
7,6,7,24,35.4927
6,5,9,29,39.5103
5,8,6,90,87.89659999999999
4,6,7,50,54.0167
7,6,6,96,92.759
4,6,6,18,27.406999999999996
7,7,8,87,87.90719999999999
5,6,8,45,51.600899999999996
6,5,9,71,73.38329999999999
6,8,7,34,44.3493
4,7,6,92,87.89129999999999
5,6,8,66,68.53739999999999
4,7,7,23,33.0445
4,6,7,70,70.1467
4,7,7,90,87.07999999999998
5,8,7,27,37.8888
6,8,6,60,64.5166
4,6,9,46,52.394099999999995
6,5,9,58,62.8988
7,5,8,60,64.5251
4,6,6,24,32.246
6,8,6,3,18.5461
5,8,7,7,21.7588
4,6,9,20,31.425099999999997
5,5,9,52,57.2448
4,5,6,85,80.63919999999999
5,7,9,16,29.8174
4,6,6,26,33.859
7,8,8,46,55.64399999999999
6,8,9,13,29.0162
5,6,8,60,63.6984
4,6,9,12,24.9731
5,5,8,56,59.6691
6,5,8,45,51.6126
6,5,7,75,75.0059
5,7,8,23,34.661199999999994
7,8,9,23,37.89619999999999
4,7,9,53,58.8429
7,7,7,23,35.48949999999999
6,7,9,99,97.5719
6,5,6,58,60.493700000000004
6,8,7,61,66.1248
4,5,8,86,83.0491
6,8,7,33,43.5428
6,7,7,75,76.6125
5,8,6,58,62.0886
5,6,8,47,53.213899999999995
7,6,8,50,57.263400000000004
7,8,9,80,83.8667
7,7,7,4,20.165999999999997
4,5,7,24,32.2444
7,7,6,88,87.1103
6,5,6,34,41.137699999999995
7,8,9,75,79.8342
7,8,9,13,29.8312
6,5,9,67,70.15729999999999
5,5,8,13,24.9896
5,7,6,50,54.8333
5,8,6,84,83.0576
6,7,9,96,95.1524
5,5,7,93,88.7079
7,5,6,81,79.8582
7,8,9,24,38.7027
5,5,9,94,91.11779999999999
4,6,9,61,64.4916
6,7,7,86,85.484
4,8,7,93,90.30279999999999
4,6,9,35,43.5226
6,7,9,37,47.5689
5,5,9,95,91.92429999999999
4,6,6,82,79.023
6,7,7,12,25.803
4,5,8,11,22.5616
6,8,7,61,66.1248
7,5,9,43,51.616299999999995
5,5,6,12,22.579700000000003
7,5,7,12,25.0114
4,8,9,2,18.514699999999998
4,5,8,96,91.11410000000001
6,7,6,35,43.550799999999995
6,5,8,32,41.1281
4,5,6,60,60.4767
6,7,6,11,24.1948
7,6,7,29,39.5252
4,6,6,24,32.246
7,8,6,45,53.2341
7,6,6,26,36.304
5,5,9,11,24.1783
4,7,9,38,46.7454
5,5,6,10,20.9667
7,7,7,64,68.556
4,7,9,2,17.711399999999998
4,6,6,49,52.408500000000004
4,7,6,16,26.597299999999997
6,5,8,91,88.71159999999999
4,7,8,23,33.846199999999996
5,7,7,12,24.988
5,6,8,68,70.15039999999999
4,6,9,47,53.200599999999994
6,5,7,12,24.1964
6,6,6,99,94.3635
6,8,8,2,19.343
4,8,6,0,14.496599999999999
6,5,6,56,58.880700000000004
7,5,6,71,71.7932
7,8,7,98,96.78030000000001
5,8,8,84,84.661
6,6,8,78,79.0304
4,6,7,41,46.758199999999995
6,6,7,82,81.4547
5,7,7,14,26.601
5,8,8,99,96.7585
6,7,8,42,50.7997
5,7,9,23,35.4629
7,6,7,27,37.9122
7,5,6,10,22.5967
4,6,8,89,86.27189999999999
5,8,9,74,77.3977
4,6,6,3,15.3095
6,6,7,35,43.5492
7,5,7,77,77.4339
6,5,9,49,55.6403
7,5,9,37,46.7773
7,5,7,29,38.7219
6,5,6,31,38.718199999999996
6,6,6,0,14.52
5,8,9,19,33.0402
4,7,7,12,24.173
6,6,7,74,75.0027
6,8,9,25,38.6942
5,5,7,63,64.5129
4,8,7,34,42.7193
5,5,6,81,78.2282
4,5,6,94,87.89769999999999
7,5,9,51,58.0683
5,6,9,27,37.8856
6,6,8,56,61.287400000000005
6,8,8,18,32.247
7,6,7,9,23.395199999999996
4,7,9,44,51.584399999999995
6,8,8,37,47.570499999999996
5,5,9,6,20.1458
5,8,8,30,41.11
5,7,7,96,92.73400000000001
6,6,9,31,41.9266
4,5,6,43,46.7662
7,5,9,80,81.45679999999999
6,5,8,92,89.51809999999999
5,7,9,25,37.075900000000004
5,6,6,72,71.773
4,8,8,4,19.325999999999997
6,6,8,42,49.996399999999994
7,5,6,41,47.5982
7,7,6,40,48.3983
4,8,9,19,32.2252
6,6,7,48,54.0337
5,5,8,61,63.7016
4,7,6,21,30.629799999999996
7,6,8,76,78.2324
6,5,6,84,81.4627
6,8,7,11,25.799799999999998
7,5,6,87,84.6972
6,8,6,31,41.1281
7,6,7,56,61.3007
6,8,8,54,61.281000000000006
5,8,6,30,39.5066
5,7,6,56,59.6723
7,8,8,43,53.22449999999999
4,8,7,7,20.943799999999996
5,5,7,18,28.220399999999998
4,5,6,69,67.73519999999999
7,8,8,78,81.452
4,7,7,68,69.33699999999999
4,8,6,1,15.303099999999999
4,7,7,67,68.53049999999999
7,7,6,41,49.2048
4,5,9,39,45.945299999999996
7,7,6,74,75.8193
7,6,7,66,69.3657
5,7,6,14,25.799300000000002
6,8,8,72,75.798
7,5,7,79,79.0469
4,5,8,43,48.3696
6,6,9,57,62.8956
6,7,6,100,95.97330000000001
7,8,8,77,80.6455
7,6,7,51,57.2682
7,7,9,18,33.0604
4,5,9,60,62.8818
4,8,9,45,53.194199999999995
5,6,8,69,70.95689999999999
4,6,8,45,50.7859
4,7,6,55,58.0508
5,5,6,57,58.8722
6,6,9,55,61.2826
7,6,6,87,85.50049999999999
4,5,9,75,74.9793
7,6,7,17,29.847199999999997
5,6,7,97,92.7372
6,7,6,73,74.1978
4,8,7,80,79.8183
7,5,7,80,79.8534
7,7,6,69,71.7868
6,6,9,41,49.9916
5,8,8,26,37.884
4,6,8,63,65.3029
5,5,8,13,24.9896
6,5,9,1,16.9283
5,8,7,72,74.1813
6,6,9,96,94.3491
7,8,7,28,40.3253
7,7,6,94,91.9493
4,8,8,56,61.263999999999996
4,8,8,81,81.42649999999999
5,7,8,35,44.3392
6,5,6,70,70.1717
4,6,8,87,84.65889999999999
5,7,9,71,74.1749
5,5,9,85,83.85929999999999
7,7,9,67,72.5789
5,6,9,81,81.4366
5,6,9,78,79.0171
7,6,6,22,33.077999999999996
5,8,9,79,81.4302
5,6,8,93,90.31289999999998
6,5,7,22,32.261399999999995
5,8,8,70,73.37
7,6,6,10,23.4
4,7,7,22,32.238
5,6,9,56,61.274100000000004
5,6,9,61,65.3066
4,5,7,61,62.0849
6,8,8,79,81.4435
5,6,9,9,23.3686
6,7,9,20,33.8584
5,5,7,37,43.543899999999994
5,5,7,91,87.0949
7,5,8,17,29.845599999999997
6,8,6,40,48.3866
5,5,6,91,86.2932
4,8,7,93,90.30279999999999
5,6,7,52,56.4447
4,8,9,45,53.194199999999995
6,8,7,45,53.2208
6,6,9,88,87.8971
4,5,8,75,74.1776
7,8,8,2,20.157999999999998
4,6,7,70,70.1467
5,8,6,4,18.5376
5,8,9,27,39.4922
7,6,7,63,66.9462
5,6,7,17,28.2172
4,6,9,17,29.005599999999998
5,6,7,43,49.1862
6,6,6,54,58.071
7,7,7,4,20.165999999999997
7,5,7,56,60.4974
5,8,7,49,55.6318
4,5,9,0,14.4918
7,6,9,4,20.966099999999997
6,6,7,41,48.3882
6,6,7,98,94.3587
7,6,9,75,78.2276
7,8,6,86,86.3006
7,6,8,14,28.2294
6,8,9,42,52.4047
7,5,6,10,22.5967
4,6,6,94,88.701
4,6,6,50,53.215
4,5,6,58,58.8637
4,8,8,89,87.87849999999999
6,6,8,48,54.83540000000001
5,8,9,64,69.3327
5,6,6,30,37.9
4,8,9,74,76.58269999999999
6,5,8,80,79.84009999999999
7,6,9,55,62.0976
4,6,7,94,89.50269999999999
5,8,8,61,66.1115
5,7,7,22,33.053
5,8,6,76,76.6056
4,6,6,6,17.729
6,6,9,49,56.4436
4,6,6,95,89.5075
6,5,9,56,61.2858
6,6,9,85,85.4776
7,5,6,2,16.1447
7,6,8,67,70.9739
7,6,8,70,73.3934
7,7,7,98,95.977
6,6,6,70,70.975
7,8,6,59,64.52510000000001
6,6,8,60,64.5134
5,8,7,91,89.50479999999999
7,8,7,54,61.2943
4,7,8,39,46.75019999999999
5,8,8,65,69.3375
5,5,7,78,76.6104
5,5,8,20,30.635099999999998
4,6,9,24,34.6511
7,7,9,24,37.8994
5,6,8,22,33.0514
6,5,6,93,88.7212
5,6,7,14,25.7977
4,7,9,68,70.9404
4,7,9,52,58.0364
6,6,7,83,82.2612
7,8,6,37,46.7821
7,7,9,5,22.575899999999997
5,8,7,4,19.339299999999998
5,5,7,15,25.8009
6,7,9,44,53.2144
5,5,9,42,49.1798
7,7,9,61,67.7399
4,5,8,60,62.0801
5,8,9,24,37.0727
6,6,6,37,44.3605
5,5,9,52,57.2448
5,6,8,28,37.8904
6,6,9,57,62.8956
6,7,9,25,37.8909
6,8,8,12,27.408
5,5,7,97,91.93390000000001
4,8,6,70,70.9516
4,8,7,52,57.2363
4,6,7,9,20.950199999999995
6,8,9,22,36.274699999999996
7,5,7,70,71.7884
6,6,7,75,75.8092
4,5,8,4,16.9161
6,6,8,80,80.6434
6,7,6,8,21.7753
7,5,6,29,37.9202
7,7,9,20,34.6734
6,8,8,85,86.2825
5,6,6,96,91.129
5,8,7,43,50.7928
6,5,9,47,54.0273
4,6,9,50,55.6201
5,8,8,51,58.0465
6,5,7,78,77.4254
7,7,8,37,47.5822
7,8,9,14,30.6377
6,5,8,100,95.9701
5,6,8,32,41.1164
6,8,9,86,87.8907
5,7,6,67,68.5438
5,5,9,9,22.5653
6,8,6,7,21.772100000000002
5,6,9,75,76.5976
4,5,6,92,86.28469999999999
7,7,6,85,84.6908
7,6,7,68,70.9787
4,7,7,24,33.851
6,5,6,1,14.5232
6,6,6,29,37.908500000000004
7,8,7,74,77.42429999999999
6,7,7,42,49.998
4,7,6,52,55.6313
4,7,7,53,57.2395
5,5,8,87,84.6706
5,8,6,33,41.9261
7,5,6,8,20.9837
5,6,9,38,46.757099999999994
7,8,8,27,40.320499999999996
7,8,9,69,74.9952
6,8,6,29,39.515100000000004
6,7,7,42,49.998
6,5,6,11,22.5882
5,8,7,27,37.8888
5,5,7,0,13.703399999999998
5,5,8,5,18.537599999999998
6,7,9,11,26.599899999999998
7,8,8,19,33.8685
5,5,7,37,43.543899999999994
7,7,9,68,73.3854
6,7,6,62,65.3263
4,5,9,4,17.7178
6,5,6,78,76.6237
4,5,9,69,70.1403
7,6,8,80,81.4584
5,6,9,78,79.0171
6,7,6,13,25.8078
4,5,6,0,12.0867
7,6,9,28,40.3221
4,7,7,90,87.07999999999998
7,8,7,68,72.58529999999999
4,8,8,80,80.61999999999999
7,5,9,33,43.5513
7,6,8,66,70.1674
4,5,7,56,58.0524
4,5,7,7,18.5339
6,5,9,17,29.8323
5,5,7,48,52.415400000000005
7,8,7,60,66.13329999999999
7,6,6,7,20.9805
4,7,9,63,66.9079
6,7,9,46,54.8274
6,6,9,34,44.3461
7,8,7,98,96.78030000000001
6,7,8,6,21.765700000000002
7,8,6,45,53.2341
7,6,8,81,82.2649
7,5,7,30,39.5284
6,8,9,85,87.0842
4,8,6,19,29.820099999999996
5,8,7,55,60.4708
5,6,7,83,81.44619999999999
6,6,7,86,84.6807
7,6,9,35,45.9676
7,5,8,69,71.78359999999999
7,6,9,58,64.5171
4,7,8,54,58.8477
4,6,6,94,88.701
4,6,7,59,61.2752
5,5,7,86,83.0624
6,7,8,21,33.8632
4,7,7,25,34.6575
5,5,8,36,43.5391
7,8,6,24,36.2976
6,5,6,61,62.9132
4,7,6,79,77.40679999999999
7,7,6,0,16.1383
5,7,7,95,91.9275
7,7,9,80,83.0634
6,7,7,52,58.063
4,8,9,97,95.13220000000001
5,8,6,11,24.1831
4,5,8,16,26.594099999999997
7,8,8,95,95.1625
7,8,7,58,64.52029999999999
6,8,9,21,35.468199999999996
6,8,7,70,73.38329999999999
5,6,6,78,76.612
4,5,7,80,77.4084
7,8,8,44,54.03099999999999
5,5,8,34,41.9261
6,7,9,79,81.4419
6,7,8,35,45.1542
7,5,9,72,75.00479999999999
4,6,8,69,70.14189999999999
4,5,9,7,20.1373
4,8,6,37,44.3371
4,8,6,33,41.1111
5,8,9,64,69.3327
4,6,6,48,51.602000000000004
4,5,9,41,47.558299999999996
7,5,6,18,29.048699999999997
5,8,6,100,95.9616
5,6,6,26,34.674
7,5,8,51,57.2666
4,5,9,92,88.68979999999999
7,6,8,29,40.326899999999995
7,7,6,38,46.7853
7,8,8,26,39.513999999999996
4,8,9,89,88.68019999999999
5,8,9,19,33.0402
6,7,7,23,34.674499999999995
6,5,9,94,91.93279999999999
7,6,7,96,93.5607
4,7,9,44,51.584399999999995
7,5,9,68,71.77879999999999
7,5,6,18,29.048699999999997
5,8,9,34,45.137699999999995
6,6,6,28,37.102000000000004
4,6,7,84,81.43769999999999
7,7,6,28,38.7203
5,5,9,52,57.2448
4,8,9,53,59.6462
7,7,8,50,58.0667
5,5,9,82,81.43979999999999
5,7,8,50,56.4367
5,7,6,60,62.8983
5,6,6,36,42.739
5,5,8,29,37.8936
4,6,9,88,86.2671
7,6,9,2,19.353099999999998
5,7,7,2,16.923
5,8,6,32,41.1196
7,6,7,68,70.9787
5,6,9,60,64.5001
5,7,7,50,55.635000000000005
6,6,8,7,21.768900000000002
5,8,7,27,37.8888
4,5,6,12,21.7647
5,6,9,86,85.4691
7,5,9,60,65.32679999999999
4,6,8,32,40.3014
4,7,6,91,87.08479999999999
6,8,9,66,71.7607
6,6,6,77,76.62049999999999
7,8,6,28,39.5236
7,7,9,72,76.6114
6,6,8,13,26.6079
4,7,9,40,48.358399999999996
6,6,9,86,86.2841
7,6,8,76,78.2324
5,6,8,16,28.2124
5,6,7,60,62.896699999999996
5,6,6,99,93.5485
6,7,8,76,78.2207
6,5,8,74,75.0011
5,8,7,32,41.9213
5,8,6,100,95.9616
6,6,7,27,37.0972
4,8,9,68,71.74369999999999
5,6,9,97,94.34060000000001
6,5,7,77,76.6189
5,8,7,87,86.27879999999999
5,5,8,69,70.1536
4,8,8,76,77.39399999999999
7,5,9,86,86.29579999999999
4,6,6,32,38.698
5,8,8,29,40.3035
5,8,7,38,46.7603
7,8,6,23,35.4911
4,7,9,77,78.1989
4,8,9,95,93.51919999999998
6,8,7,34,44.3493
4,6,7,45,49.984199999999994
6,6,9,16,29.8291
7,6,9,34,45.1611
7,5,9,97,95.16730000000001
7,6,8,19,32.2619
5,5,7,58,60.4804
7,6,6,25,35.4975
6,6,8,66,69.3524
5,7,7,97,93.54050000000001
7,5,7,8,21.785399999999996
6,7,9,62,67.73140000000001
5,7,8,83,83.0512
5,6,9,48,54.822100000000006
7,6,6,18,29.851999999999997
6,7,6,8,21.7753
7,8,8,14,29.836
7,6,9,42,51.613099999999996
6,8,6,78,79.03359999999999
5,7,7,43,49.98949999999999
6,5,6,32,39.524699999999996
7,8,6,53,59.6861
5,6,6,48,52.417
5,6,7,35,42.7342
7,5,6,24,33.8877
6,8,8,1,18.5365
6,8,6,19,31.4501
7,7,7,80,81.46
5,8,7,10,24.1783
5,6,9,45,52.40259999999999
5,7,8,18,30.6287
4,7,7,8,20.946999999999996
5,7,8,35,44.3392
5,8,7,51,57.2448
7,6,8,46,54.03739999999999
5,7,9,56,62.0774
7,7,7,20,33.06999999999999
7,7,6,83,83.0778
4,7,6,0,13.693299999999999
4,5,8,62,63.6931
4,6,6,76,74.184
7,8,9,95,95.96419999999999
4,5,9,62,64.4948
6,8,7,44,52.4143
6,8,7,18,31.4453
7,8,9,70,75.8017
4,6,8,100,95.1434
6,5,9,90,88.70679999999999
6,7,7,91,89.5165
5,7,8,86,85.4707
5,7,9,90,89.49839999999999
7,6,9,10,25.805099999999996
6,7,9,38,48.3754
6,6,7,26,36.2907
6,5,7,89,86.2969
4,6,8,39,45.9469
5,7,8,100,96.7617
4,6,7,8,20.143699999999995
5,6,7,67,68.5422
4,8,9,3,19.321199999999997
5,8,7,26,37.082300000000004
5,6,7,76,75.80069999999999
4,5,8,99,93.5336
7,7,9,32,44.3514
7,8,7,81,83.06979999999999
7,8,7,30,41.9383
6,7,8,33,43.5412
4,6,6,27,34.6655
4,8,7,78,78.2053
5,8,8,31,41.9165
5,8,6,37,45.1521
7,8,8,67,72.5805
6,8,7,94,92.73929999999999
5,6,8,40,47.5684
7,5,6,0,14.531699999999999
5,5,9,69,70.9553
7,6,9,73,76.6146
4,7,8,75,75.7842
5,8,7,63,66.9228
6,8,7,34,44.3493
7,8,9,3,21.766199999999998
4,5,6,98,91.12370000000001
7,7,8,69,73.3902
4,8,7,41,48.364799999999995
6,6,7,65,67.7442
6,5,9,62,66.1248
4,6,7,37,43.532199999999996
6,6,6,64,66.136
7,8,8,5,22.577499999999997
6,5,8,38,45.9671
5,7,6,38,45.1553
7,6,6,6,20.174
6,6,7,23,33.8712
6,8,7,68,71.77029999999999
5,7,8,9,23.370199999999997
4,5,6,68,66.92869999999999
5,8,9,19,33.0402
7,7,6,76,77.4323
7,7,9,1,19.349899999999998
7,7,6,4,19.3643
5,8,9,65,70.1392
6,6,6,82,80.65299999999999
6,7,9,96,95.1524
5,5,6,45,49.194199999999995
6,6,8,55,60.480900000000005
4,8,7,50,55.6233
5,8,9,73,76.5912
5,6,7,63,65.3162
6,7,8,36,45.9607
7,6,7,91,89.5282
7,6,6,69,70.98349999999999
4,7,6,17,27.403799999999997
7,5,9,20,33.0668
6,6,9,49,56.4436
7,7,7,72,75.008
7,5,6,8,20.9837
6,5,7,77,76.6189
6,6,9,48,55.637100000000004
5,5,9,56,60.4708
4,8,6,33,41.1111
5,8,8,91,90.3065
6,6,8,34,43.544399999999996
5,6,6,12,23.383000000000003
7,5,8,1,16.941599999999998
4,5,9,77,76.5923
7,5,9,31,41.9383
6,8,8,32,43.538
6,8,7,21,33.8648
6,5,8,30,39.515100000000004
4,7,8,30,39.491699999999994
6,7,9,84,85.4744
5,7,7,60,63.7
4,8,8,73,74.97449999999999
6,6,9,3,19.3446
5,6,7,92,88.70469999999999
5,5,7,79,77.4169
5,7,8,11,24.983199999999997
6,8,6,67,70.1621
4,6,9,92,89.4931
6,7,6,92,89.5213
4,7,7,20,30.624999999999996
5,8,8,47,54.820499999999996
4,8,9,72,74.96969999999999
6,6,8,88,87.0954
6,7,6,68,70.1653
6,7,9,55,62.0859
4,6,8,73,73.36789999999999
6,6,9,61,66.1216
4,7,9,2,17.711399999999998
6,7,9,65,70.15090000000001
4,6,6,84,80.636
4,7,7,79,78.20849999999999
4,5,6,84,79.83269999999999
6,8,6,75,76.6141
7,5,6,98,93.5687
4,8,8,97,94.3305
5,7,9,44,52.3994
5,8,9,76,79.0107
5,6,9,44,51.59609999999999
7,6,8,91,90.3299
4,7,6,46,50.7923
6,7,8,58,63.7037
7,7,9,69,74.1919
6,5,6,35,41.944199999999995
6,5,6,89,85.4952
7,7,8,91,91.13319999999999
6,6,7,43,50.0012
6,5,6,58,60.493700000000004
6,6,8,64,67.7394
4,8,9,10,24.966699999999996
5,8,9,7,23.3622
4,5,7,76,74.1824
4,5,8,63,64.4996
6,8,6,78,79.03359999999999
4,5,6,58,58.8637
4,7,7,49,54.0135
6,7,6,85,83.8758
6,7,7,76,77.419
5,5,6,59,60.4852
7,7,7,53,59.6845
6,6,9,7,22.5706
6,5,9,88,87.09379999999999
5,8,9,23,36.2662
6,7,6,17,29.0338
5,5,9,96,92.7308
6,8,9,71,75.7932
5,8,7,69,71.7618
6,5,9,59,63.7053
6,7,8,39,48.3802
7,8,9,39,50.8002
7,6,8,52,58.876400000000004
5,8,7,42,49.9863
5,5,7,50,54.028400000000005
4,8,8,6,20.939
5,7,7,60,63.7
5,8,9,90,90.3017
5,6,7,64,66.1227
4,5,8,95,90.3076
5,7,9,97,95.1439
6,6,6,98,93.557
5,8,7,77,78.21379999999999
7,8,7,54,61.2943
6,7,9,55,62.0859
4,5,9,20,30.6218
5,7,9,26,37.882400000000004
5,5,7,44,49.18939999999999
5,7,8,85,84.6642
7,8,9,61,68.5432
6,8,7,97,95.15880000000001
5,5,7,99,93.54690000000001
4,6,7,100,94.3417
5,7,9,86,86.27239999999999
4,6,6,63,63.6995
7,7,8,8,24.1937
6,5,8,92,89.51809999999999
5,8,8,56,62.079
7,8,6,82,83.0746
5,8,6,1,16.118100000000002
6,5,6,54,57.267700000000005
6,7,9,12,27.4064
6,8,9,2,20.1447
5,6,9,91,89.5016
6,8,9,2,20.1447
4,6,7,21,30.628199999999996
7,5,8,91,89.52659999999999
6,8,8,82,83.863
4,5,9,52,56.4298
6,7,7,42,49.998
6,6,7,36,44.3557
7,6,8,59,64.5219
5,6,8,37,45.1489
5,8,6,48,54.0236
4,7,6,82,79.82629999999999
7,5,8,89,87.91359999999999
6,7,9,26,38.6974
5,6,6,75,74.1925
6,6,9,30,41.1201
7,7,6,73,75.0128
6,7,8,62,66.9297
7,6,9,79,81.4536
5,5,9,53,58.0513
4,5,7,33,39.5029
6,7,7,31,41.1265
7,6,8,8,23.3904
5,6,7,16,27.4107
4,6,8,79,78.20689999999999
4,6,6,84,80.636
4,8,7,65,67.7208
5,5,6,34,40.3227
4,8,6,9,21.7551
5,7,8,18,30.6287
7,8,8,5,22.577499999999997
4,5,8,1,14.496599999999999
5,8,9,67,71.7522
4,6,7,85,82.24419999999999
6,8,6,96,93.5506
4,7,6,78,76.60029999999999
6,8,6,55,60.4841
5,8,8,45,53.207499999999996
4,8,9,12,26.5797
5,7,7,87,85.4755
6,5,6,4,16.9427
5,6,9,40,48.370099999999994
5,5,6,95,89.5192
4,8,9,98,95.93870000000001
4,6,6,10,20.955
7,8,9,61,68.5432
5,5,7,47,51.60889999999999
5,8,7,60,64.5033
7,6,9,89,89.51859999999999
4,7,6,9,20.9518
7,8,9,93,94.35119999999999
6,6,6,52,56.458
7,5,7,45,51.625899999999994
6,8,8,46,54.82899999999999
7,8,6,32,42.7496
7,6,9,60,66.1301
4,5,8,87,83.8556
4,8,8,97,94.3305
7,7,6,89,87.9168
6,8,7,32,42.7363
4,8,6,10,22.5616
5,5,7,100,94.35340000000001
7,7,6,70,72.5933
5,8,9,46,54.81569999999999
7,8,8,5,22.577499999999997
6,6,8,100,96.77340000000001
4,5,6,1,12.8932
5,8,7,39,47.5668
7,8,7,44,53.229299999999995
5,7,9,66,70.1424
6,6,6,25,34.682500000000005
5,6,8,78,78.21539999999999
4,8,8,4,19.325999999999997
7,7,7,92,91.13799999999999
7,5,6,69,70.1802
4,7,8,55,59.6542
4,6,6,71,70.1515
5,6,6,2,15.318
5,8,9,21,34.6532
6,8,7,83,83.86779999999999
6,8,6,80,80.64659999999999
5,5,9,26,36.275800000000004
4,5,9,63,65.3013
5,5,8,61,63.7016
7,8,6,84,84.6876
6,7,8,70,73.3817
7,6,9,65,70.1626
7,8,9,53,62.0912
4,7,9,100,96.7484
4,6,9,67,69.3306
6,7,7,83,83.0645
6,7,9,99,97.5719
4,6,9,16,28.199099999999998
4,7,7,45,50.787499999999994
6,6,6,77,76.62049999999999
5,8,7,16,29.0173
5,8,8,30,41.11
4,8,7,55,59.6558
6,7,6,16,28.2273
4,7,8,55,59.6542
7,5,6,13,25.016199999999998
5,7,6,25,34.6708
4,6,8,67,68.5289
4,5,8,58,60.4671
7,5,6,78,77.4387
7,5,9,52,58.8748
7,5,8,98,95.1721
5,7,9,67,70.9489
6,7,9,46,54.8274
4,8,7,80,79.8183
5,5,7,85,82.2559
7,5,7,93,90.33789999999999
6,5,6,92,87.9147
7,7,9,30,42.7384
5,7,6,13,24.992800000000003
4,5,8,64,65.3061
7,7,9,31,43.5449
4,7,7,21,31.431499999999996
6,8,9,53,61.2762
6,6,9,27,38.7006
7,8,7,99,97.58680000000001
4,8,8,88,87.07199999999999
4,7,6,87,83.85879999999999
4,5,7,89,84.6669
5,5,7,16,26.6074
6,8,9,36,47.5657
5,6,6,35,41.9325
5,6,8,20,31.438399999999998
6,6,9,76,78.2191
4,7,7,18,29.011999999999997
4,7,6,30,37.8883
5,5,6,100,93.55170000000001
4,8,8,39,47.5535
5,6,9,53,58.854600000000005
4,6,8,0,14.493399999999998
4,7,9,33,42.7129
5,8,6,100,95.9616
4,5,9,96,91.9158
5,7,6,5,18.5408
4,8,8,22,33.842999999999996
6,5,7,76,75.8124
5,8,6,89,87.09009999999999
6,8,7,81,82.25479999999999
4,8,8,3,18.519499999999997
6,8,8,35,45.957499999999996
5,7,8,13,26.5962
5,6,7,77,76.60719999999999
4,5,6,92,86.28469999999999
6,7,7,20,32.254999999999995
5,5,8,37,44.3456
5,5,8,48,53.2171
7,7,6,34,43.5593
6,8,7,69,72.57679999999999
6,7,7,30,40.32
6,8,9,26,39.5007
7,7,9,22,36.2864
4,5,8,85,82.2426
6,5,7,43,49.1979
7,5,9,3,19.356299999999997
5,6,9,21,33.0466
6,7,6,15,27.4208
5,5,9,13,25.7913
7,5,6,78,77.4387
4,8,6,90,87.0816
4,5,9,65,66.9143
7,6,9,73,76.6146
4,7,8,84,83.0427
5,6,7,24,33.862700000000004
4,5,8,10,21.7551
6,5,9,63,66.9313
6,8,6,65,68.5491
5,5,6,87,83.0672
7,7,9,77,80.6439
5,5,9,35,43.5343
4,5,8,90,86.2751
7,5,8,85,84.68759999999999
4,8,9,73,75.77619999999999
7,5,9,95,93.55429999999998
6,7,9,69,73.3769
7,6,6,71,72.59649999999999
4,7,9,90,88.68339999999999
7,5,6,55,58.8892
7,6,7,48,54.8487
6,6,7,22,33.0647
7,5,9,26,37.9058
5,5,7,92,87.9014
5,5,7,23,32.2529
7,8,8,27,40.320499999999996
5,5,7,61,62.8999
5,7,7,15,27.4075
6,6,6,21,31.4565
5,7,6,99,94.35180000000001
7,5,6,73,73.4062
7,7,6,96,93.56230000000001
4,8,8,52,58.038
6,6,6,86,83.87899999999999
6,7,8,77,79.0272
4,7,9,45,52.390899999999995
7,6,6,65,67.7575
6,6,7,98,94.3587
5,7,7,43,49.98949999999999
7,7,7,58,63.717
5,6,8,1,16.1149
5,7,9,64,68.5294
4,5,6,19,27.4102
6,6,9,50,57.2501
7,8,6,100,97.5916
4,6,8,78,77.40039999999999
7,8,6,5,20.9741
5,8,9,59,65.3002
5,5,8,1,15.311599999999999
7,7,6,11,25.0098
5,8,9,26,38.6857
4,8,8,86,85.45899999999999
6,5,7,60,62.9084
4,7,6,97,91.9238
5,7,7,78,78.217
7,5,7,63,66.1429
4,6,6,14,24.180999999999997
5,7,8,59,63.6952
5,7,6,13,24.992800000000003
5,5,9,7,20.9523
7,5,8,78,79.04209999999999
6,6,8,77,78.2239
7,8,6,23,35.4911
5,5,6,87,83.0672
5,5,9,95,91.92429999999999
